Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN05578,Female,Yes,0,Not Graduate,No,5000,1933,193,180,1.0,Semiurban,Y
LN05579,Female,No,1,Graduate,No,3763,26,126,120,1.0,Semiurban,Y
LN05580,Female,Yes,2,Graduate,No,8037,3463,62,360,0.0,Semiurban,N
LN05581,Male,No,0,Not Graduate,No,3045,338,108,180,1.0,Urban,Y
LN05582,Female,Yes,0,Graduate,No,5233,0,82,360,1.0,Urban,Y
LN05583,Female,Yes,0,Not Graduate,No,4142,184,82,180,1.0,Semiurban,Y
LN05584,Male,Yes,0,Not Graduate,No,3883,1959,206,360,0.0,Urban,N
LN05585,Female,Yes,2,Graduate,Yes,5754,2959,137,360,1.0,Rural,Y
LN05586,Male,Yes,0,Graduate,No,4163,1882,164,360,1.0,Semiurban,Y
LN05587,Male,No,0,Graduate,No,8703,664,205,360,1.0,Semiurban,N
LN05588,Male,No,2,Not Graduate,No,1050,288,99,360,1.0,Semiurban,N
LN05589,Female,Yes,0,Graduate,No,6262,2656,180,120,1.0,Semiurban,Y
LN05590,Male,No,0,Graduate,Yes,4830,1360,77,360,1.0,Semiurban,Y
LN05591,Male,Yes,2,Graduate,No,4899,2011,162,360,0.0,Semiurban,N
LN05592,Male,Yes,0,Graduate,No,5604,1289,203,360,1.0,Semiurban,N
LN05593,Female,Yes,1,Not Graduate,No,6995,1949,93,360,1.0,Urban,Y
LN05594,Female,No,0,Not Graduate,No,5530,2085,191,360,1.0,Urban,Y
LN05595,Female,No,0,Graduate,Yes,7002,5138,161,360,1.0,Urban,Y
LN05596,Female,Yes,0,Graduate,No,5092,2103,127,120,1.0,Semiurban,Y
LN05597,Female,Yes,0,Not Graduate,No,2931,918,89,180,1.0,Rural,N
LN05598,Female,Yes,3+,Graduate,No,4821,1763,162,360,1.0,Semiurban,Y
LN05599,Female,Yes,3+,Graduate,No,7305,75,174,360,1.0,Semiurban,Y
LN05600,Male,Yes,2,Graduate,No,4178,62,134,360,1.0,Rural,Y
LN05601,Male,Yes,0,Not Graduate,No,2834,3374,100,180,1.0,Semiurban,N
LN05602,Male,Yes,3+,Graduate,No,6238,1956,188,60,0.0,Semiurban,N
LN05603,Male,No,1,Graduate,No,5673,3178,209,360,1.0,Semiurban,N
LN05604,Female,Yes,0,Graduate,No,3458,0,197,360,1.0,Semiurban,Y
LN05605,Male,Yes,1,Graduate,No,4533,36,229,360,0.0,Rural,N
LN05606,Male,Yes,0,Not Graduate,No,4636,1947,117,360,1.0,Urban,Y
LN05607,Male,No,0,Graduate,No,5012,263,79,180,1.0,Semiurban,Y
LN05608,Male,No,2,Graduate,No,6293,0,170,360,1.0,Semiurban,Y
LN05609,Female,No,1,Graduate,Yes,4189,0,129,60,0.0,Rural,N
LN05610,Female,Yes,0,Not Graduate,No,6396,1018,199,360,1.0,Urban,Y
LN05611,Female,No,0,Graduate,Yes,3933,2119,98,360,1.0,Semiurban,Y
LN05612,Male,Yes,3+,Graduate,No,8332,4072,101,180,1.0,Semiurban,Y
LN05613,Female,Yes,1,Not Graduate,No,8375,0,153,360,1.0,Semiurban,Y
LN05614,Male,Yes,0,Not Graduate,No,3287,0,158,360,1.0,Urban,Y
LN05615,Female,Yes,0,Graduate,No,2548,0,183,360,1.0,Urban,N
LN05616,Female,No,0,Graduate,No,6956,2359,145,360,1.0,Rural,Y
LN05617,Female,No,3+,Graduate,No,5515,1687,54,360,1.0,Urban,Y
LN05618,Female,Yes,0,Graduate,No,6103,52,322,360,1.0,Semiurban,N
LN05619,Female,Yes,0,Graduate,Yes,3690,253,151,360,1.0,Semiurban,Y
LN05620,Male,Yes,0,Graduate,Yes,4735,1314,294,60,1.0,Semiurban,N
LN05621,Female,Yes,2,Graduate,No,4310,1398,143,360,1.0,Urban,Y
LN05622,Male,Yes,1,Not Graduate,No,5608,0,97,180,1.0,Semiurban,Y
LN05623,Male,No,1,Graduate,Yes,2508,1765,134,60,0.0,Rural,N
LN05624,Male,No,0,Graduate,No,4801,0,205,360,1.0,Urban,N
LN05625,Male,Yes,0,Graduate,No,2488,1573,180,360,1.0,Semiurban,N
LN05626,Male,No,3+,Graduate,Yes,3968,1233,165,180,1.0,Urban,Y
LN05627,Female,Yes,3+,Graduate,No,4805,2101,146,180,1.0,Urban,Y
LN05628,Female,Yes,3+,Not Graduate,No,6014,3316,156,360,1.0,Urban,Y
LN05629,Female,Yes,3+,Graduate,No,6180,943,142,120,1.0,Semiurban,Y
LN05630,Female,Yes,2,Graduate,No,6521,1500,209,360,1.0,Urban,N
LN05631,Male,No,1,Graduate,Yes,2034,0,195,360,1.0,Rural,N
LN05632,Female,Yes,2,Graduate,No,7528,4457,102,180,1.0,Rural,Y
LN05633,Female,Yes,1,Graduate,No,3710,0,76,360,1.0,Urban,Y
LN05634,Male,Yes,0,Graduate,No,3856,1375,88,360,0.0,Semiurban,N
LN05635,Male,No,0,Not Graduate,No,5537,0,132,360,0.0,Urban,N
LN05636,Female,Yes,3+,Not Graduate,No,4325,261,161,360,1.0,Semiurban,Y
LN05637,Female,No,0,Graduate,No,5723,4103,147,360,1.0,Urban,Y
LN05638,Male,No,2,Graduate,No,6094,3217,181,360,1.0,Urban,Y
LN05639,Female,Yes,0,Graduate,No,3473,2977,149,360,1.0,Rural,Y
LN05640,Female,Yes,0,Not Graduate,Yes,4632,1210,229,360,1.0,Rural,N
LN05641,Female,No,0,Graduate,No,4691,3976,175,360,1.0,Urban,Y
LN05642,Female,Yes,0,Graduate,No,6916,1886,150,360,0.0,Urban,N
LN05643,Male,No,0,Graduate,No,4069,2534,74,360,1.0,Rural,Y
LN05644,Male,Yes,0,Graduate,No,3982,5470,167,360,1.0,Rural,Y
LN05645,Male,Yes,2,Graduate,No,2956,3135,174,360,1.0,Semiurban,N
LN05646,Female,No,0,Graduate,No,3180,1401,114,360,0.0,Urban,N
LN05647,Female,No,0,Graduate,No,2298,2265,92,360,1.0,Urban,N
LN05648,Female,No,0,Graduate,No,3593,3606,204,360,1.0,Urban,N
LN05649,Female,Yes,1,Graduate,No,8187,2433,101,360,1.0,Rural,Y
LN05650,Female,No,1,Graduate,No,6381,2674,158,360,1.0,Urban,Y
LN05651,Male,No,1,Graduate,No,7554,3431,151,360,1.0,Semiurban,Y
LN05652,Female,No,0,Graduate,No,3099,5295,172,360,1.0,Semiurban,Y
LN05653,Female,Yes,0,Graduate,No,1104,97,101,360,1.0,Semiurban,N
LN05654,Male,Yes,1,Graduate,No,5632,2553,143,360,1.0,Urban,Y
LN05655,Female,No,2,Graduate,No,8707,2189,101,360,1.0,Urban,Y
LN05656,Male,Yes,0,Graduate,No,4029,921,153,360,1.0,Rural,Y
LN05657,Male,Yes,0,Graduate,No,5203,528,175,360,1.0,Urban,Y
LN05658,Male,Yes,0,Graduate,No,1860,3978,194,360,1.0,Rural,N
LN05659,Male,Yes,0,Graduate,No,5056,0,224,60,1.0,Rural,N
LN05660,Male,Yes,1,Not Graduate,No,4750,0,136,360,1.0,Semiurban,Y
LN05661,Female,Yes,0,Graduate,No,813,655,135,120,1.0,Urban,N
LN05662,Male,No,0,Not Graduate,No,2925,0,213,360,1.0,Rural,N
LN05663,Male,Yes,0,Not Graduate,No,2766,231,178,180,0.0,Rural,N
LN05664,Female,Yes,3+,Graduate,No,1840,0,211,360,0.0,Urban,N
LN05665,Female,Yes,2,Not Graduate,No,3550,1629,247,360,1.0,Semiurban,N
LN05666,Male,Yes,2,Graduate,No,6017,3668,107,360,1.0,Semiurban,Y
LN05667,Female,Yes,0,Graduate,No,3733,616,190,180,1.0,Semiurban,Y
LN05668,Female,No,1,Graduate,No,7296,2797,120,360,1.0,Urban,Y
LN05669,Male,Yes,0,Graduate,No,4274,2626,228,360,1.0,Rural,N
LN05670,Male,No,0,Graduate,No,5652,0,90,360,0.0,Semiurban,N
LN05671,Female,Yes,0,Graduate,No,5994,672,195,360,0.0,Semiurban,N
LN05672,Male,Yes,0,Graduate,No,8067,935,122,180,1.0,Rural,Y
LN05673,Male,Yes,0,Graduate,No,3567,2072,177,360,1.0,Urban,Y
LN05674,Female,Yes,2,Graduate,No,5884,2355,213,360,1.0,Urban,N
LN05675,Male,No,0,Graduate,No,3106,1996,117,360,1.0,Urban,Y
LN05676,Male,No,0,Not Graduate,No,8444,157,76,360,1.0,Semiurban,Y
LN05677,Male,Yes,0,Graduate,No,2920,550,137,120,1.0,Rural,N
LN05678,Male,Yes,0,Graduate,No,5767,0,130,360,1.0,Urban,Y
LN05679,Male,Yes,0,Graduate,Yes,8118,1599,85,360,1.0,Semiurban,Y
LN05680,Female,Yes,0,Graduate,No,2606,949,50,360,1.0,Semiurban,N
LN05681,Female,No,0,Graduate,No,6190,2299,210,360,1.0,Semiurban,N
LN05682,Male,Yes,0,Not Graduate,No,3014,2545,224,360,1.0,Semiurban,N
LN05683,Female,No,0,Graduate,No,9656,999,119,360,1.0,Urban,Y
LN05684,Male,Yes,0,Graduate,No,1217,1923,135,60,1.0,Semiurban,N
LN05685,Male,Yes,0,Not Graduate,No,1965,1176,190,180,1.0,Urban,N
LN05686,Male,Yes,0,Not Graduate,No,2756,0,191,360,1.0,Semiurban,N
LN05687,Male,Yes,0,Graduate,No,2821,299,238,360,1.0,Semiurban,N
LN05688,Male,No,2,Graduate,Yes,6041,0,181,180,0.0,Semiurban,N
LN05689,Female,Yes,0,Graduate,No,8599,906,98,360,1.0,Semiurban,Y
LN05690,Female,No,0,Graduate,No,7310,609,189,360,0.0,Urban,N
LN05691,Male,Yes,3+,Graduate,Yes,5467,0,115,360,1.0,Urban,Y
LN05692,Female,No,2,Graduate,No,5019,2728,146,360,1.0,Rural,Y
LN05693,Male,Yes,3+,Graduate,No,3787,2289,205,360,1.0,Rural,N
LN05694,Female,No,1,Graduate,No,5782,2330,104,360,1.0,Urban,Y
LN05695,Male,No,0,Graduate,No,4582,2537,146,360,1.0,Semiurban,Y
LN05696,Female,No,0,Not Graduate,No,5378,1497,88,360,0.0,Urban,N
LN05697,Male,Yes,1,Graduate,No,3518,1481,100,360,0.0,Urban,N
LN05698,Male,No,3+,Graduate,No,2596,2745,122,360,1.0,Urban,N
LN05699,Female,Yes,1,Graduate,No,5050,2500,231,360,1.0,Semiurban,N
LN05700,Female,Yes,2,Not Graduate,No,5006,3041,151,360,1.0,Urban,Y
LN05701,Male,Yes,0,Not Graduate,No,3808,1434,282,360,1.0,Rural,N
LN05702,Female,Yes,0,Graduate,No,3466,20,197,360,1.0,Urban,Y
LN05703,Male,No,3+,Graduate,No,6116,1855,199,360,0.0,Semiurban,N
LN05704,Female,Yes,1,Not Graduate,No,5909,632,95,360,1.0,Semiurban,Y
LN05705,Female,Yes,3+,Not Graduate,No,8753,2480,142,360,1.0,Semiurban,Y
LN05706,Male,Yes,1,Graduate,No,7761,1931,92,360,1.0,Urban,Y
LN05707,Female,Yes,0,Graduate,No,2612,1577,134,360,1.0,Rural,N
LN05708,Female,Yes,0,Graduate,No,4618,911,127,180,1.0,Semiurban,Y
LN05709,Male,Yes,3+,Graduate,No,2270,3001,147,360,1.0,Urban,N
LN05710,Female,Yes,0,Not Graduate,No,1321,2885,191,360,1.0,Semiurban,N
LN05711,Male,Yes,0,Graduate,No,9390,659,136,360,1.0,Semiurban,Y
LN05712,Male,No,0,Graduate,No,7960,0,192,180,1.0,Urban,Y
LN05713,Male,No,0,Graduate,No,3740,1769,76,180,1.0,Urban,Y
LN05714,Male,No,0,Graduate,No,7486,3278,172,360,1.0,Urban,Y
LN05715,Male,Yes,1,Graduate,No,7783,0,128,360,1.0,Semiurban,Y
LN05716,Female,Yes,0,Graduate,No,1159,2205,162,360,1.0,Semiurban,N
LN05717,Male,Yes,0,Graduate,No,6701,268,193,360,1.0,Urban,Y
LN05718,Male,Yes,2,Not Graduate,No,4016,0,77,180,1.0,Semiurban,Y
LN05719,Female,Yes,0,Graduate,No,5766,2896,223,120,1.0,Urban,N
LN05720,Female,Yes,2,Graduate,Yes,11019,2475,140,360,1.0,Rural,Y
LN05721,Female,Yes,0,Graduate,No,8170,1271,243,120,1.0,Urban,N
LN05722,Male,Yes,3+,Graduate,No,4743,2684,153,360,1.0,Semiurban,Y
LN05723,Male,No,0,Graduate,No,7843,2525,216,120,0.0,Semiurban,N
LN05724,Male,Yes,0,Not Graduate,No,1155,0,152,360,1.0,Urban,N
LN05725,Female,Yes,2,Graduate,Yes,6007,1626,163,120,0.0,Urban,N
LN05726,Male,Yes,1,Graduate,No,6054,3619,155,360,1.0,Rural,Y
LN05727,Female,Yes,0,Graduate,No,6411,2210,139,120,1.0,Semiurban,Y
LN05728,Male,Yes,3+,Graduate,No,3983,0,137,180,1.0,Semiurban,Y
LN05729,Female,Yes,0,Graduate,No,5763,0,161,360,1.0,Rural,Y
LN05730,Male,Yes,3+,Graduate,No,6711,2993,177,360,1.0,Urban,Y
LN05731,Male,No,0,Graduate,No,354,664,161,360,1.0,Semiurban,N
LN05732,Male,No,0,Graduate,No,4367,3182,175,360,1.0,Urban,Y
LN05733,Female,Yes,0,Graduate,Yes,3193,4569,74,360,1.0,Semiurban,Y
LN05734,Female,Yes,0,Graduate,No,6324,1143,195,360,1.0,Urban,Y
LN05735,Male,Yes,0,Graduate,No,7755,573,112,360,1.0,Rural,Y
LN05736,Male,No,0,Graduate,No,3776,0,67,360,1.0,Urban,Y
LN05737,Male,Yes,0,Graduate,No,2822,2637,242,360,0.0,Urban,N
LN05738,Female,Yes,0,Graduate,No,5234,595,220,360,1.0,Rural,N
LN05739,Male,Yes,0,Graduate,Yes,2693,896,149,360,1.0,Urban,N
LN05740,Male,Yes,2,Graduate,Yes,4547,0,203,360,1.0,Urban,N
LN05741,Male,No,0,Not Graduate,No,4336,851,133,360,1.0,Semiurban,Y
LN05742,Male,Yes,1,Graduate,Yes,6160,439,126,360,1.0,Semiurban,Y
LN05743,Female,Yes,3+,Graduate,No,5630,0,120,360,1.0,Semiurban,Y
LN05744,Female,Yes,1,Graduate,No,5322,241,118,360,1.0,Semiurban,Y
LN05745,Male,Yes,3+,Not Graduate,No,8273,2619,137,360,1.0,Urban,Y
LN05746,Male,No,0,Graduate,No,5539,3523,114,360,1.0,Urban,Y
LN05747,Female,No,0,Graduate,No,4164,1339,50,180,1.0,Semiurban,Y
LN05748,Female,Yes,0,Not Graduate,No,4409,1550,140,360,1.0,Urban,Y
LN05749,Male,Yes,0,Graduate,No,3471,1928,101,360,1.0,Rural,Y
LN05750,Female,Yes,2,Graduate,No,2962,4443,164,360,1.0,Rural,N
LN05751,Female,Yes,0,Graduate,No,2221,0,138,360,1.0,Semiurban,N
LN05752,Male,Yes,0,Graduate,No,7268,0,181,360,1.0,Semiurban,Y
LN05753,Female,Yes,1,Graduate,No,3563,1422,150,360,0.0,Semiurban,N
LN05754,Female,Yes,0,Graduate,No,5631,2091,86,360,1.0,Semiurban,Y
LN05755,Male,Yes,0,Not Graduate,No,4400,1449,86,360,1.0,Urban,Y
LN05756,Male,Yes,0,Graduate,No,4941,0,87,180,1.0,Rural,Y
LN05757,Female,No,3+,Not Graduate,No,7307,2827,106,60,1.0,Urban,Y
LN05758,Male,Yes,2,Graduate,No,5353,1292,114,360,1.0,Semiurban,Y
LN05759,Female,No,0,Graduate,No,3154,2331,195,60,1.0,Urban,Y
LN05760,Male,Yes,0,Not Graduate,No,3871,3829,159,360,1.0,Semiurban,Y
LN05761,Female,Yes,0,Graduate,No,6719,0,56,360,1.0,Semiurban,Y
LN05762,Male,No,0,Graduate,No,5966,0,106,180,1.0,Semiurban,Y
LN05763,Female,Yes,1,Graduate,No,6844,2348,148,60,1.0,Semiurban,Y
LN05764,Female,No,0,Graduate,No,4522,0,99,60,1.0,Semiurban,Y
LN05765,Female,Yes,0,Not Graduate,No,2207,900,154,360,1.0,Semiurban,N
LN05766,Male,Yes,3+,Graduate,No,6013,643,108,360,1.0,Semiurban,Y
LN05767,Male,Yes,2,Graduate,No,5505,2039,143,360,1.0,Urban,Y
LN05768,Female,Yes,1,Graduate,No,5558,500,121,360,1.0,Urban,Y
LN05769,Female,Yes,0,Graduate,No,2236,2237,155,360,1.0,Semiurban,N
LN05770,Male,Yes,0,Graduate,No,3719,0,222,360,0.0,Urban,N
LN05771,Male,Yes,0,Graduate,Yes,3123,0,194,360,1.0,Rural,Y
LN05772,Male,Yes,1,Graduate,No,5798,1528,95,360,0.0,Semiurban,N
LN05773,Male,Yes,0,Graduate,Yes,5867,1657,275,360,1.0,Semiurban,N
LN05774,Male,Yes,2,Graduate,No,4913,1942,209,360,1.0,Urban,N
LN05775,Male,Yes,3+,Graduate,No,6935,3719,115,360,1.0,Semiurban,Y
LN05776,Female,Yes,0,Graduate,No,7981,3420,106,120,1.0,Urban,Y
LN05777,Male,No,0,Graduate,No,5706,2177,167,360,0.0,Semiurban,N
LN05778,Female,No,1,Not Graduate,No,6342,2714,185,360,1.0,Semiurban,Y
LN05779,Male,Yes,3+,Graduate,Yes,3916,1893,238,360,1.0,Semiurban,N
LN05780,Male,No,2,Graduate,No,3549,3269,175,180,1.0,Semiurban,Y
LN05781,Female,Yes,0,Graduate,No,7019,2045,116,180,1.0,Urban,Y
LN05782,Female,No,0,Graduate,No,3250,671,124,60,0.0,Rural,N
LN05783,Male,No,1,Graduate,No,6394,371,181,360,1.0,Urban,Y
LN05784,Female,No,1,Graduate,No,8438,3226,82,360,1.0,Semiurban,Y
LN05785,Female,Yes,0,Graduate,No,6306,1225,224,360,0.0,Semiurban,N
LN05786,Female,Yes,0,Graduate,No,4838,4375,122,180,1.0,Urban,Y
LN05787,Female,Yes,1,Not Graduate,Yes,2319,0,197,360,1.0,Semiurban,N
LN05788,Male,No,0,Graduate,No,5326,3377,209,360,1.0,Semiurban,N
LN05789,Female,Yes,2,Not Graduate,No,7018,860,302,180,1.0,Urban,N
LN05790,Male,No,0,Graduate,No,4642,2110,134,360,1.0,Urban,Y
LN05791,Male,Yes,1,Not Graduate,No,7042,0,136,360,1.0,Semiurban,Y
LN05792,Male,No,1,Graduate,No,5730,0,133,360,1.0,Urban,Y
LN05793,Male,Yes,0,Graduate,No,5582,3719,158,360,1.0,Urban,Y
LN05794,Female,Yes,1,Graduate,No,4366,841,117,180,1.0,Semiurban,Y
LN05795,Female,Yes,1,Not Graduate,No,2087,2978,210,360,1.0,Rural,N
LN05796,Male,Yes,3+,Graduate,No,4149,515,200,360,1.0,Urban,Y
LN05797,Male,Yes,0,Graduate,No,4133,2980,137,360,1.0,Rural,Y
LN05798,Male,No,1,Graduate,No,6150,857,114,360,1.0,Semiurban,Y
LN05799,Male,Yes,1,Graduate,No,4969,0,128,360,1.0,Urban,Y
LN05800,Female,Yes,0,Graduate,No,7166,2469,126,360,1.0,Urban,Y
LN05801,Male,No,2,Graduate,No,5562,2916,174,360,1.0,Urban,Y
LN05802,Female,Yes,0,Graduate,No,3991,2460,159,360,1.0,Semiurban,Y
LN05803,Male,No,0,Graduate,Yes,3370,1282,191,360,1.0,Rural,Y
LN05804,Male,No,0,Not Graduate,No,3793,0,224,120,1.0,Urban,N
LN05805,Male,Yes,0,Graduate,No,5321,0,164,360,1.0,Semiurban,Y
LN05806,Male,Yes,3+,Graduate,No,4254,446,179,360,0.0,Urban,N
LN05807,Female,Yes,1,Graduate,Yes,2847,1112,272,360,1.0,Urban,N
LN05808,Female,No,0,Graduate,No,7013,3196,178,360,0.0,Urban,N
LN05809,Female,Yes,2,Graduate,No,5304,1323,125,120,1.0,Urban,Y
LN05810,Male,Yes,0,Graduate,No,5549,0,146,360,1.0,Semiurban,Y
LN05811,Male,No,0,Not Graduate,No,3354,0,66,360,1.0,Rural,Y
LN05812,Female,Yes,0,Graduate,No,2916,457,177,360,1.0,Rural,N
LN05813,Female,No,0,Graduate,No,4675,730,122,360,1.0,Urban,Y
LN05814,Male,No,0,Not Graduate,No,943,2033,105,360,1.0,Semiurban,N
LN05815,Male,Yes,1,Graduate,No,6559,0,106,360,1.0,Semiurban,Y
LN05816,Female,No,0,Graduate,Yes,3591,0,207,360,1.0,Semiurban,N
LN05817,Male,No,0,Graduate,No,4464,2180,137,360,0.0,Semiurban,N
LN05818,Male,Yes,0,Graduate,No,5853,3501,188,360,1.0,Semiurban,Y
LN05819,Female,Yes,0,Graduate,No,4550,0,169,180,1.0,Semiurban,Y
LN05820,Male,Yes,3+,Graduate,Yes,2663,346,160,360,1.0,Urban,N
LN05821,Female,Yes,0,Graduate,No,8011,3166,130,360,1.0,Urban,Y
LN05822,Male,No,2,Graduate,No,1934,2899,174,360,1.0,Urban,N
LN05823,Female,Yes,0,Graduate,No,526,111,128,360,1.0,Semiurban,N
LN05824,Male,Yes,1,Graduate,No,6749,3239,157,360,1.0,Urban,Y
LN05825,Female,Yes,0,Graduate,Yes,2081,1567,205,360,1.0,Urban,N
LN05826,Female,Yes,3+,Graduate,No,7505,2490,215,180,1.0,Semiurban,N
LN05827,Female,No,0,Not Graduate,No,5753,443,128,360,1.0,Urban,Y
LN05828,Female,No,0,Graduate,No,5566,1938,168,360,1.0,Urban,Y
LN05829,Male,Yes,3+,Graduate,No,3861,0,179,360,1.0,Semiurban,Y
LN05830,Male,Yes,2,Not Graduate,No,3349,678,161,360,1.0,Semiurban,Y
LN05831,Female,Yes,0,Graduate,No,4247,1054,188,60,1.0,Rural,Y
LN05832,Male,Yes,3+,Not Graduate,No,3245,1710,188,360,0.0,Urban,N
LN05833,Male,Yes,1,Graduate,No,7415,5109,241,360,1.0,Urban,N
LN05834,Male,Yes,0,Not Graduate,No,3514,5339,257,360,1.0,Urban,N
LN05835,Male,No,0,Graduate,No,6012,918,141,120,1.0,Semiurban,Y
LN05836,Male,Yes,0,Not Graduate,No,7010,3719,233,360,1.0,Urban,N
LN05837,Female,No,0,Not Graduate,No,3237,0,171,120,1.0,Semiurban,Y
LN05838,Female,Yes,1,Graduate,No,5753,2098,141,360,1.0,Semiurban,Y
LN05839,Female,Yes,0,Graduate,No,3212,471,180,360,1.0,Semiurban,Y
LN05840,Female,No,0,Graduate,No,4652,823,138,360,0.0,Rural,N
LN05841,Male,Yes,2,Graduate,Yes,4082,5491,147,360,1.0,Urban,Y
LN05842,Male,No,0,Graduate,No,3609,919,95,360,0.0,Urban,N
LN05843,Female,Yes,3+,Graduate,No,5315,525,154,360,1.0,Urban,Y
LN05844,Male,Yes,3+,Not Graduate,No,2571,0,196,360,1.0,Semiurban,N
LN05845,Male,No,3+,Graduate,No,6858,346,186,360,1.0,Rural,Y
LN05846,Female,Yes,2,Graduate,No,2836,0,168,360,1.0,Semiurban,N
LN05847,Male,No,0,Graduate,No,2465,1834,236,360,1.0,Urban,N
LN05848,Female,No,0,Graduate,No,4495,1807,256,360,0.0,Semiurban,N
LN05849,Female,Yes,0,Graduate,No,4254,2006,174,360,1.0,Semiurban,Y
LN05850,Male,Yes,0,Graduate,No,5711,1482,229,120,1.0,Semiurban,N
LN05851,Male,Yes,1,Graduate,No,5169,648,167,360,1.0,Urban,Y
LN05852,Female,Yes,0,Not Graduate,No,1745,514,154,360,0.0,Rural,N
LN05853,Female,No,3+,Graduate,No,6973,1738,198,360,1.0,Urban,Y
LN05854,Male,Yes,3+,Graduate,No,4445,1422,146,360,1.0,Semiurban,Y
LN05855,Female,Yes,0,Graduate,No,5482,546,50,360,1.0,Rural,Y
LN05856,Female,No,0,Graduate,No,9404,1070,137,360,1.0,Urban,Y
LN05857,Female,Yes,0,Graduate,No,7572,3809,74,180,1.0,Semiurban,Y
LN05858,Male,No,2,Graduate,No,5421,4455,130,360,1.0,Urban,Y
LN05859,Female,Yes,1,Graduate,No,2253,1169,122,180,1.0,Rural,N
LN05860,Male,No,0,Graduate,Yes,2287,399,123,360,0.0,Urban,N
LN05861,Female,Yes,0,Graduate,No,7324,1435,97,180,1.0,Urban,Y
LN05862,Male,Yes,0,Graduate,No,4196,3203,90,360,1.0,Urban,Y
LN05863,Female,Yes,3+,Graduate,No,4663,1434,117,360,1.0,Urban,Y
LN05864,Male,Yes,0,Graduate,No,2709,2032,131,360,1.0,Semiurban,N
LN05865,Male,No,0,Graduate,No,5891,513,135,360,0.0,Urban,N
LN05866,Male,Yes,2,Graduate,No,7282,0,162,360,1.0,Semiurban,Y
LN05867,Female,No,2,Graduate,No,8047,2642,185,360,1.0,Semiurban,Y
LN05868,Female,Yes,2,Graduate,No,4103,1792,99,360,1.0,Semiurban,Y
LN05869,Female,Yes,0,Graduate,No,6289,2483,106,360,1.0,Urban,Y
LN05870,Male,Yes,1,Graduate,No,4809,0,233,360,1.0,Urban,N
LN05871,Female,Yes,0,Graduate,No,6760,4248,187,60,1.0,Rural,Y
LN05872,Male,Yes,0,Graduate,No,4992,1878,111,360,1.0,Semiurban,Y
LN05873,Female,Yes,0,Graduate,Yes,3351,0,87,360,1.0,Rural,Y
LN05874,Male,No,0,Graduate,No,7640,2980,125,120,0.0,Rural,N
LN05875,Male,Yes,0,Graduate,No,5197,939,137,360,1.0,Urban,Y
LN05876,Male,Yes,3+,Graduate,No,4297,1545,184,360,1.0,Rural,Y
LN05877,Female,Yes,0,Graduate,No,5355,783,50,360,1.0,Rural,Y
LN05878,Female,Yes,3+,Not Graduate,No,3526,1353,101,360,1.0,Rural,Y
LN05879,Female,No,0,Graduate,Yes,5830,1428,239,360,1.0,Rural,N
LN05880,Male,Yes,0,Graduate,No,4607,0,150,360,1.0,Rural,Y
LN05881,Male,Yes,1,Not Graduate,No,3410,2798,153,360,0.0,Semiurban,N
LN05882,Female,Yes,1,Graduate,No,9753,1669,121,360,1.0,Urban,Y
LN05883,Female,Yes,0,Graduate,No,2985,2169,189,180,1.0,Urban,N
LN05884,Female,Yes,2,Graduate,No,5706,2723,59,360,1.0,Semiurban,Y
LN05885,Male,Yes,0,Graduate,No,5113,1681,128,120,1.0,Urban,Y
LN05886,Male,Yes,3+,Not Graduate,No,2948,1996,50,360,1.0,Rural,N
LN05887,Male,Yes,0,Not Graduate,No,4325,0,149,360,1.0,Urban,Y
LN05888,Male,No,2,Graduate,No,2314,254,127,360,1.0,Urban,N
LN05889,Male,Yes,0,Graduate,No,9132,1627,68,120,1.0,Rural,Y
LN05890,Female,No,2,Graduate,No,4464,1778,200,360,1.0,Urban,Y
LN05891,Male,Yes,1,Graduate,No,4634,2101,184,60,1.0,Rural,Y
LN05892,Male,No,0,Graduate,No,8890,3609,201,360,1.0,Semiurban,N
LN05893,Male,Yes,3+,Graduate,No,3352,1358,74,360,1.0,Urban,Y
LN05894,Male,Yes,0,Graduate,No,7588,2044,99,360,1.0,Semiurban,Y
LN05895,Male,Yes,0,Not Graduate,No,6185,1588,210,360,0.0,Semiurban,N
LN05896,Female,Yes,2,Graduate,No,1042,1125,190,360,1.0,Rural,N
LN05897,Male,Yes,0,Graduate,No,4257,1183,220,360,1.0,Rural,N
LN05898,Male,Yes,0,Graduate,No,5873,323,138,360,1.0,Urban,Y
LN05899,Male,Yes,0,Not Graduate,No,5071,1324,144,360,1.0,Semiurban,Y
LN05900,Female,Yes,2,Not Graduate,No,5076,1171,180,360,1.0,Rural,Y
LN05901,Female,Yes,0,Graduate,No,3785,1272,82,120,1.0,Semiurban,Y
LN05902,Female,No,0,Graduate,Yes,3574,0,159,360,1.0,Urban,Y
LN05903,Male,Yes,1,Not Graduate,No,4383,1351,276,360,1.0,Urban,N
LN05904,Female,Yes,2,Not Graduate,Yes,8922,184,132,360,1.0,Urban,Y
LN05905,Male,Yes,3+,Graduate,No,3184,1407,69,360,1.0,Urban,Y
LN05906,Male,Yes,1,Graduate,No,4035,0,170,360,1.0,Semiurban,Y
LN05907,Female,Yes,1,Graduate,No,5057,1574,104,360,1.0,Semiurban,Y
